Products Collection ID,Product ID,Variants Collection ID,Variant ID,Product Handle,Product Name,Product Type,Product Description,Product Categories,Main Variant Image,More Variant Images,Variant Price,Variant Compare-at Price,Product Tax Class,Variant Sku,Variant Inventory,Requires Shipping,Variant Weight,Variant Width,Variant Height,Variant Length,Variant Download Name,Variant Download URL,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Created On,Updated On,Published On
66c25bced6f79a015a9fd6ee,686d6d99790592fd9d7d0bfe,66c25bced6f79a015a9fd6ef,686d6d9a3db14ebfe53d472c,level-3-level-10-highlights-and-level-7-lowlights,Level 3 + Level 10 Highlights and Level 7 Lowlights,Physical,"A rich, dark brunette base with soft platinum blonde highlights and medium blonde lowlights for contrast. This creates a dramatic, high-impact dimensional look with brightness and depth.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c1232017d28a7dc4b852_3%3A7%3A10.png,,$122.00,,standard-taxable,,0,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 19:12:25 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6d99790592fd9d7d0bfe,66c25bced6f79a015a9fd6ef,686d6d9a3db14ebfe53d4728,level-3-level-10-highlights-and-level-7-lowlights,Level 3 + Level 10 Highlights and Level 7 Lowlights,Physical,"A rich, dark brunette base with soft platinum blonde highlights and medium blonde lowlights for contrast. This creates a dramatic, high-impact dimensional look with brightness and depth.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c1232017d28a7dc4b852_3%3A7%3A10.png,,$200.00,,standard-taxable,,0,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 19:12:25 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6dcbad7962c638222858,66c25bced6f79a015a9fd6ef,686d6dcc6cbc3c24843b5a8b,level-3-level-9-cool-highlights,Level 3 + Level 9 Cool Highlights,Physical,"Dark brown base paired with cool, soft light blonde highlights. These highlights add brightness while keeping the overall tone ashier and more refined—ideal for clients who prefer cooler, deeper contrast without warmth.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942bfc19094bb91693e1def_3-9.png,,$200.00,,standard-taxable,,0,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 19:13:15 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6dcbad7962c638222858,66c25bced6f79a015a9fd6ef,686d6dcc6cbc3c24843b5a88,level-3-level-9-cool-highlights,Level 3 + Level 9 Cool Highlights,Physical,"Dark brown base paired with cool, soft light blonde highlights. These highlights add brightness while keeping the overall tone ashier and more refined—ideal for clients who prefer cooler, deeper contrast without warmth.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942bfc19094bb91693e1def_3-9.png,,$122.00,,standard-taxable,,0,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 19:13:15 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6dcbad7962c638222858,66c25bced6f79a015a9fd6ef,686d6dcc6cbc3c24843b5a6b,level-3-level-9-cool-highlights,Level 3 + Level 9 Cool Highlights,Physical,"Dark brown base paired with cool, soft light blonde highlights. These highlights add brightness while keeping the overall tone ashier and more refined—ideal for clients who prefer cooler, deeper contrast without warmth.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942bfc19094bb91693e1def_3-9.png,,$154.00,,standard-taxable,,7,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 19:13:15 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6a932bba501575809406,66c25bced6f79a015a9fd6ef,686d6a940f759a2f6ba5a888,level-4-medium-brown,Level 4 – Medium Brown,Physical,Classic brunette—balanced and soft. Can appear slightly warm or cool depending on the natural undertone.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c36250421ebc419f7d4e_4.png,,$122.00,,standard-taxable,,8,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 18:59:31 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6a932bba501575809406,66c25bced6f79a015a9fd6ef,686d6a940f759a2f6ba5a886,level-4-medium-brown,Level 4 – Medium Brown,Physical,Classic brunette—balanced and soft. Can appear slightly warm or cool depending on the natural undertone.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c36250421ebc419f7d4e_4.png,,$154.00,,standard-taxable,,0,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 18:59:31 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6a932bba501575809406,66c25bced6f79a015a9fd6ef,686d6a940f759a2f6ba5a884,level-4-medium-brown,Level 4 – Medium Brown,Physical,Classic brunette—balanced and soft. Can appear slightly warm or cool depending on the natural undertone.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c36250421ebc419f7d4e_4.png,,$200.00,,standard-taxable,,0,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 18:59:31 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6ad32ef67b19c6f1ecf7,66c25bced6f79a015a9fd6ef,686d6ad4e4720b7dd4add2a5,level-5-light-brown,Level 5 – Light Brown,Physical,Soft brown with visible warmth or neutrality. A lighter brunette shade before transitioning into dark blondes.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$200.00,,standard-taxable,,,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 19:00:35 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 03:09:19 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6ad32ef67b19c6f1ecf7,66c25bced6f79a015a9fd6ef,686d6ad4e4720b7dd4add2a3,level-5-light-brown,Level 5 – Light Brown,Physical,Soft brown with visible warmth or neutrality. A lighter brunette shade before transitioning into dark blondes.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$154.00,,standard-taxable,,,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 19:00:35 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 03:09:19 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6ad32ef67b19c6f1ecf7,66c25bced6f79a015a9fd6ef,686d6ad4e4720b7dd4add29c,level-5-light-brown,Level 5 – Light Brown,Physical,Soft brown with visible warmth or neutrality. A lighter brunette shade before transitioning into dark blondes.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$122.00,,standard-taxable,,,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 19:00:35 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 03:09:19 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6b220d84a1cc8c3e2ac7,66c25bced6f79a015a9fd6ef,686d6b2379e55626b6546e76,level-6-dark-blonde-bronde,Level 6 – Dark Blonde / Bronde,Physical,"Sits between brown and blonde. A dimensional, natural-looking blonde with depth.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c2c3b340181e04ee0866_6.png,,$154.00,,standard-taxable,,0,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 19:01:54 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6b220d84a1cc8c3e2ac7,66c25bced6f79a015a9fd6ef,686d6b2379e55626b6546e74,level-6-dark-blonde-bronde,Level 6 – Dark Blonde / Bronde,Physical,"Sits between brown and blonde. A dimensional, natural-looking blonde with depth.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c2c3b340181e04ee0866_6.png,,$122.00,,standard-taxable,,7,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 19:01:54 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6b220d84a1cc8c3e2ac7,66c25bced6f79a015a9fd6ef,686d6b2379e55626b6546e72,level-6-dark-blonde-bronde,Level 6 – Dark Blonde / Bronde,Physical,"Sits between brown and blonde. A dimensional, natural-looking blonde with depth.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c2c3b340181e04ee0866_6.png,,$200.00,,standard-taxable,,8,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 19:01:54 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6df6e413f02e4d3cff53,66c25bced6f79a015a9fd6ef,686d6df76cbc3c24843b77fe,level-6-level-8,Level 6 + Level 8,Physical,"Light brown blended with medium blonde. Offers a natural, sun-kissed look—neither too light nor too dark—perfect for low-maintenance lived-in color.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942bf6fb019a13fb3f1807f_6-8.png,,$122.00,,standard-taxable,,0,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 19:13:58 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6df6e413f02e4d3cff53,66c25bced6f79a015a9fd6ef,686d6df76cbc3c24843b77fc,level-6-level-8,Level 6 + Level 8,Physical,"Light brown blended with medium blonde. Offers a natural, sun-kissed look—neither too light nor too dark—perfect for low-maintenance lived-in color.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942bf6fb019a13fb3f1807f_6-8.png,,$200.00,,standard-taxable,,0,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 19:13:58 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6df6e413f02e4d3cff53,66c25bced6f79a015a9fd6ef,686d6df76cbc3c24843b77f9,level-6-level-8,Level 6 + Level 8,Physical,"Light brown blended with medium blonde. Offers a natural, sun-kissed look—neither too light nor too dark—perfect for low-maintenance lived-in color.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942bf6fb019a13fb3f1807f_6-8.png,,$154.00,,standard-taxable,,6,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 19:13:58 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6b5db035016f5a44457a,66c25bced6f79a015a9fd6ef,686d6b5eb8076988532e730c,level-7g-medium-golden-blonde,Level 7G – Medium Golden Blonde,Physical,"True blonde. Can appear golden, beige, or ashy depending on the tone.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c20211d348a2f8861982_8g.png,,$200.00,,standard-taxable,,0,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 19:02:53 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6b5db035016f5a44457a,66c25bced6f79a015a9fd6ef,686d6b5eb8076988532e730a,level-7g-medium-golden-blonde,Level 7G – Medium Golden Blonde,Physical,"True blonde. Can appear golden, beige, or ashy depending on the tone.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c20211d348a2f8861982_8g.png,,$122.00,,standard-taxable,,16,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 19:02:53 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6b5db035016f5a44457a,66c25bced6f79a015a9fd6ef,686d6b5eb8076988532e7308,level-7g-medium-golden-blonde,Level 7G – Medium Golden Blonde,Physical,"True blonde. Can appear golden, beige, or ashy depending on the tone.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c20211d348a2f8861982_8g.png,,$154.00,,standard-taxable,,0,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 19:02:53 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6b87d1138481c12f9aa3,66c25bced6f79a015a9fd6ef,686d6b8833e75c67603262c0,level-8-light-blonde,Level 8 – Light Blonde,Physical,"Bright, luminous blonde. Often seen in highlight work and sun-kissed looks.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$154.00,,standard-taxable,,,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 19:03:35 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 02:35:04 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6b87d1138481c12f9aa3,66c25bced6f79a015a9fd6ef,686d6b8833e75c67603262a8,level-8-light-blonde,Level 8 – Light Blonde,Physical,"Bright, luminous blonde. Often seen in highlight work and sun-kissed looks.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$122.00,,standard-taxable,,,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 19:03:35 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 02:35:04 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6b87d1138481c12f9aa3,66c25bced6f79a015a9fd6ef,686d6b8833e75c67603262a6,level-8-light-blonde,Level 8 – Light Blonde,Physical,"Bright, luminous blonde. Often seen in highlight work and sun-kissed looks.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$200.00,,standard-taxable,,,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 19:03:35 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 02:35:04 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6c661372dd9a07c4db41,66c25bced6f79a015a9fd6ef,686d6c6626842b97b206f43a,level-8a-light-ash-blonde,Level 8A – Light Ash Blonde,Physical,"A cool, muted blonde with smoky undertones. Designed to counteract warmth and brassiness, 8A is ideal for those wanting an icy, silvery finish without going full platinum.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c1c911d348a2f8860d4b_8a.png,,$122.00,,standard-taxable,,13,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 19:07:18 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6c661372dd9a07c4db41,66c25bced6f79a015a9fd6ef,686d6c6626842b97b206f438,level-8a-light-ash-blonde,Level 8A – Light Ash Blonde,Physical,"A cool, muted blonde with smoky undertones. Designed to counteract warmth and brassiness, 8A is ideal for those wanting an icy, silvery finish without going full platinum.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c1c911d348a2f8860d4b_8a.png,,$154.00,,standard-taxable,,0,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 19:07:18 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6c661372dd9a07c4db41,66c25bced6f79a015a9fd6ef,686d6c6626842b97b206f436,level-8a-light-ash-blonde,Level 8A – Light Ash Blonde,Physical,"A cool, muted blonde with smoky undertones. Designed to counteract warmth and brassiness, 8A is ideal for those wanting an icy, silvery finish without going full platinum.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c1c911d348a2f8860d4b_8a.png,,$200.00,,standard-taxable,,0,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 19:07:18 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6bd216d88789fd2ed325,66c25bced6f79a015a9fd6ef,686d6bd2f906cdf4c4160836,level-8g-light-golden-blonde,Level 8G – Light Golden Blonde,Physical,"A warm, radiant blonde with golden undertones. Think honey, sunshine, and soft golden shimmer. This shade adds brightness and a healthy glow, especially flattering on warm or olive skin tones.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c20211d348a2f8861982_8g.png,,$200.00,,standard-taxable,,0,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 19:04:50 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6bd216d88789fd2ed325,66c25bced6f79a015a9fd6ef,686d6bd2f906cdf4c4160822,level-8g-light-golden-blonde,Level 8G – Light Golden Blonde,Physical,"A warm, radiant blonde with golden undertones. Think honey, sunshine, and soft golden shimmer. This shade adds brightness and a healthy glow, especially flattering on warm or olive skin tones.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c20211d348a2f8861982_8g.png,,$154.00,,standard-taxable,,0,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 19:04:50 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6bd216d88789fd2ed325,66c25bced6f79a015a9fd6ef,686d6bd2f906cdf4c416081f,level-8g-light-golden-blonde,Level 8G – Light Golden Blonde,Physical,"A warm, radiant blonde with golden undertones. Think honey, sunshine, and soft golden shimmer. This shade adds brightness and a healthy glow, especially flattering on warm or olive skin tones.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c20211d348a2f8861982_8g.png,,$122.00,,standard-taxable,,9,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 19:04:50 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6bf940dada610fe17533,66c25bced6f79a015a9fd6ef,686d6bfab2861dd4e464894f,level-8n-light-neutral-blonde,Level 8N – Light Neutral Blonde,Physical,"A balanced, soft blonde that’s neither too warm nor too cool. It’s a true “middle-of-the-road” blonde—perfect for clients who want a natural-looking tone without any golden or ashy reflection.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$122.00,,standard-taxable,,,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 19:05:29 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 03:09:27 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6bf940dada610fe17533,66c25bced6f79a015a9fd6ef,686d6bfab2861dd4e464894d,level-8n-light-neutral-blonde,Level 8N – Light Neutral Blonde,Physical,"A balanced, soft blonde that’s neither too warm nor too cool. It’s a true “middle-of-the-road” blonde—perfect for clients who want a natural-looking tone without any golden or ashy reflection.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$154.00,,standard-taxable,,,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 19:05:29 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 03:09:27 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6bf940dada610fe17533,66c25bced6f79a015a9fd6ef,686d6bfab2861dd4e464894b,level-8n-light-neutral-blonde,Level 8N – Light Neutral Blonde,Physical,"A balanced, soft blonde that’s neither too warm nor too cool. It’s a true “middle-of-the-road” blonde—perfect for clients who want a natural-looking tone without any golden or ashy reflection.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$200.00,,standard-taxable,,,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 19:05:29 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 03:09:27 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6e43a8536079261c208c,66c25bced6f79a015a9fd6ef,686d6e436450478dba1b7803,level-9-level-7-lowlights,Level 9 + Level 7 Lowlights,Physical,"Very light blonde with deeper medium blonde lowlights woven throughout. Adds softness and dimension, giving a more natural blonde feel and preventing it from looking too flat or over-processed.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942bf0381713372bfa515e7_9%3A7.png,,$200.00,,standard-taxable,,10,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 19:15:15 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6e43a8536079261c208c,66c25bced6f79a015a9fd6ef,686d6e436450478dba1b7801,level-9-level-7-lowlights,Level 9 + Level 7 Lowlights,Physical,"Very light blonde with deeper medium blonde lowlights woven throughout. Adds softness and dimension, giving a more natural blonde feel and preventing it from looking too flat or over-processed.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942bf0381713372bfa515e7_9%3A7.png,,$154.00,,standard-taxable,,0,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 19:15:15 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
